Region,Year,Electricity_Access_Percentage,Area_Type,Financial_Flows_Clean_Energy_USD,Renewable_Technology_Type,Renewable_Capacity_Per_Capita_Watts,Renewable_Share_in_TFEC_Percentage
Eastern Asia,2013,100.0,Urban,53.07,MULTIPLE,120.7782456043956,10.15
Eastern Asia,2013,99.9,Rural,53.07,MULTIPLE,120.7782456043956,10.15
Eastern Asia,2013,98.9,Allarea,61.97,SOLAR,20.67421,10.15
Eastern Asia,2013,100.0,Urban,61.97,SOLAR,20.67421,10.15
Eastern Asia,2013,99.9,Rural,61.97,SOLAR,20.67421,10.15
Eastern Asia,2013,98.9,Allarea,0.02,WIND,49.99997,10.15
Eastern Asia,2013,100.0,Urban,0.02,WIND,49.99997,10.15
Eastern Asia,2013,99.9,Rural,0.02,WIND,49.99997,10.15
Eastern Asia,2014,99.9,Rural,251.57,ALL,298.85303,10.68
Eastern Asia,2014,100.0,Urban,251.57,ALL,298.85303,10.68
Eastern Asia,2014,99.0,Allarea,251.57,ALL,298.85303,10.68
Eastern Asia,2014,99.9,Rural,45.31,BIOENERGY,5.7206,10.68
Eastern Asia,2014,100.0,Urban,45.31,BIOENERGY,5.7206,10.68
Eastern Asia,2014,99.0,Allarea,45.31,BIOENERGY,5.7206,10.68
Eastern Asia,2014,99.9,Rural,0.0,GEOTHERMAL,0.32919,10.68
Eastern Asia,2014,100.0,Urban,0.0,GEOTHERMAL,0.32919,10.68
Eastern Asia,2014,99.0,Allarea,0.0,GEOTHERMAL,0.32919,10.68
Eastern Asia,2014,99.9,Rural,12.51,HYDROPOWER,196.54035,10.68
Eastern Asia,2014,100.0,Urban,12.51,HYDROPOWER,196.54035,10.68
Eastern Asia,2014,99.0,Allarea,12.51,HYDROPOWER,196.54035,10.68
Eastern Asia,2014,99.9,Rural,0.0,MARINE,0.15971,10.68
Eastern Asia,2014,100.0,Urban,0.0,MARINE,0.15971,10.68
Eastern Asia,2014,99.0,Allarea,0.0,MARINE,0.15971,10.68
Eastern Asia,2014,99.9,Rural,40.32,MULTIPLE,120.7782456043956,10.68
Eastern Asia,2014,100.0,Urban,40.32,MULTIPLE,120.7782456043956,10.68
Eastern Asia,2014,99.0,Allarea,40.32,MULTIPLE,120.7782456043956,10.68
Eastern Asia,2014,99.9,Rural,153.43,SOLAR,33.91429,10.68
Eastern Asia,2014,100.0,Urban,153.43,SOLAR,33.91429,10.68
Eastern Asia,2014,99.0,Allarea,153.43,SOLAR,33.91429,10.68
Eastern Asia,2014,99.9,Rural,0.0,WIND,62.18889,10.68
Eastern Asia,2014,100.0,Urban,0.0,WIND,62.18889,10.68
Eastern Asia,2014,99.0,Allarea,0.0,WIND,62.18889,10.68
Eastern Asia,2015,99.0,Allarea,101.66,ALL,344.93794,10.97
Eastern Asia,2015,100.0,Urban,101.66,ALL,344.93794,10.97
Eastern Asia,2015,99.9,Rural,101.66,ALL,344.93794,10.97
Eastern Asia,2015,99.0,Allarea,79.63,BIOENERGY,6.74421,10.97
Eastern Asia,2015,100.0,Urban,79.63,BIOENERGY,6.74421,10.97
Eastern Asia,2015,99.9,Rural,79.63,BIOENERGY,6.74421,10.97
Eastern Asia,2015,99.0,Allarea,0.1,GEOTHERMAL,0.33214,10.97
Eastern Asia,2015,100.0,Urban,0.1,GEOTHERMAL,0.33214,10.97
Eastern Asia,2015,99.9,Rural,0.1,GEOTHERMAL,0.33214,10.97
Eastern Asia,2015,99.0,Allarea,0.0,HYDROPOWER,204.13763,10.97
Eastern Asia,2015,100.0,Urban,0.0,HYDROPOWER,204.13763,10.97
Eastern Asia,2015,99.9,Rural,0.0,HYDROPOWER,204.13763,10.97
Eastern Asia,2015,99.0,Allarea,0.0,MARINE,0.15894,10.97
Eastern Asia,2015,100.0,Urban,0.0,MARINE,0.15894,10.97
Eastern Asia,2015,99.9,Rural,0.0,MARINE,0.15894,10.97
Eastern Asia,2015,99.0,Allarea,21.72,MULTIPLE,120.7782456043956,10.97
Eastern Asia,2015,100.0,Urban,21.72,MULTIPLE,120.7782456043956,10.97
Eastern Asia,2015,99.9,Rural,21.72,MULTIPLE,120.7782456043956,10.97
Eastern Asia,2015,99.0,Allarea,0.1,SOLAR,50.55257,10.97
Eastern Asia,2015,100.0,Urban,0.1,SOLAR,50.55257,10.97
Eastern Asia,2015,99.9,Rural,0.1,SOLAR,50.55257,10.97
Eastern Asia,2015,99.0,Allarea,0.1,WIND,83.01244,10.97
Eastern Asia,2015,100.0,Urban,0.1,WIND,83.01244,10.97
Eastern Asia,2015,99.9,Rural,0.1,WIND,83.01244,10.97
Eastern Asia,2016,100.0,Rural,1607.86,ALL,387.98214,11.32
Eastern Asia,2016,100.0,Urban,1607.86,ALL,387.98214,11.32
Eastern Asia,2016,99.1,Allarea,1607.86,ALL,387.98214,11.32
Eastern Asia,2016,100.0,Rural,82.05,BIOENERGY,8.31778,11.32
Eastern Asia,2016,100.0,Urban,82.05,BIOENERGY,8.31778,11.32
Eastern Asia,2016,99.1,Allarea,82.05,BIOENERGY,8.31778,11.32
Eastern Asia,2016,100.0,Rural,0.43,GEOTHERMAL,0.33651,11.32
Eastern Asia,2016,100.0,Urban,0.43,GEOTHERMAL,0.33651,11.32
Eastern Asia,2016,99.1,Allarea,0.43,GEOTHERMAL,0.33651,11.32
Eastern Asia,2016,100.0,Rural,0.46,HYDROPOWER,208.67264,11.32
Eastern Asia,2016,100.0,Urban,0.46,HYDROPOWER,208.67264,11.32
Eastern Asia,2016,99.1,Allarea,0.46,HYDROPOWER,208.67264,11.32
Eastern Asia,2016,100.0,Rural,0.0,MARINE,0.15811,11.32
Eastern Asia,2016,100.0,Urban,0.0,MARINE,0.15811,11.32
Eastern Asia,2016,99.1,Allarea,0.0,MARINE,0.15811,11.32
Eastern Asia,2016,100.0,Rural,1051.72,MULTIPLE,120.7782456043956,11.32
Eastern Asia,2016,100.0,Urban,1051.72,MULTIPLE,120.7782456043956,11.32
Eastern Asia,2016,99.1,Allarea,1051.72,MULTIPLE,120.7782456043956,11.32
Eastern Asia,2016,100.0,Rural,408.52,SOLAR,76.86588,11.32
Eastern Asia,2016,100.0,Urban,408.52,SOLAR,76.86588,11.32
Eastern Asia,2016,99.1,Allarea,408.52,SOLAR,76.86588,11.32
Eastern Asia,2016,100.0,Rural,64.67,WIND,93.63122,11.32
Eastern Asia,2016,100.0,Urban,64.67,WIND,93.63122,11.32
Eastern Asia,2016,99.1,Allarea,64.67,WIND,93.63122,11.32
Eastern Asia,2017,99.1,Allarea,502.61,ALL,441.11735,11.8
Eastern Asia,2017,100.0,Urban,502.61,ALL,441.11735,11.8
Eastern Asia,2017,100.0,Rural,502.61,ALL,441.11735,11.8
Eastern Asia,2017,99.1,Allarea,80.65,BIOENERGY,10.08907,11.8
Eastern Asia,2017,100.0,Urban,80.65,BIOENERGY,10.08907,11.8
Eastern Asia,2017,100.0,Rural,80.65,BIOENERGY,10.08907,11.8
Eastern Asia,2017,99.1,Allarea,0.11,GEOTHERMAL,0.30139,11.8
Eastern Asia,2017,100.0,Urban,0.11,GEOTHERMAL,0.30139,11.8
Eastern Asia,2017,100.0,Rural,0.11,GEOTHERMAL,0.30139,11.8
Eastern Asia,2017,99.1,Allarea,0.26,HYDROPOWER,213.06665,11.8
Eastern Asia,2017,100.0,Urban,0.26,HYDROPOWER,213.06665,11.8
Eastern Asia,2017,100.0,Rural,0.26,HYDROPOWER,213.06665,11.8
Eastern Asia,2017,99.1,Allarea,0.0,MARINE,0.15729,11.8
Eastern Asia,2017,100.0,Urban,0.0,MARINE,0.15729,11.8
Eastern Asia,2017,100.0,Rural,0.0,MARINE,0.15729,11.8
Eastern Asia,2017,99.1,Allarea,123.21,MULTIPLE,120.7782456043956,11.8
Eastern Asia,2017,100.0,Urban,123.21,MULTIPLE,120.7782456043956,11.8
Eastern Asia,2017,100.0,Rural,123.21,MULTIPLE,120.7782456043956,11.8
Eastern Asia,2017,99.1,Allarea,216.84,SOLAR,114.43997,11.8
Eastern Asia,2017,100.0,Urban,216.84,SOLAR,114.43997,11.8
Eastern Asia,2017,100.0,Rural,216.84,SOLAR,114.43997,11.8
Eastern Asia,2017,99.1,Allarea,81.55,WIND,103.06299,11.8
Eastern Asia,2017,100.0,Urban,81.55,WIND,103.06299,11.8
Eastern Asia,2017,100.0,Rural,81.55,WIND,103.06299,11.8
Eastern Asia,2018,100.0,Rural,476.76,ALL,490.99788,12.22
Eastern Asia,2018,100.0,Urban,476.76,ALL,490.99788,12.22
Eastern Asia,2018,99.1,Allarea,476.76,ALL,490.99788,12.22
Eastern Asia,2018,100.0,Rural,40.56,BIOENERGY,11.5378,12.22
Eastern Asia,2018,100.0,Urban,40.56,BIOENERGY,11.5378,12.22
Eastern Asia,2018,99.1,Allarea,40.56,BIOENERGY,11.5378,12.22
Eastern Asia,2018,100.0,Rural,106.52,GEOTHERMAL,0.30138,12.22
Eastern Asia,2018,100.0,Urban,106.52,GEOTHERMAL,0.30138,12.22
Eastern Asia,2018,99.1,Allarea,106.52,GEOTHERMAL,0.30138,12.22
Eastern Asia,2018,100.0,Rural,80.86,HYDROPOWER,216.9862,12.22
Eastern Asia,2018,100.0,Urban,80.86,HYDROPOWER,216.9862,12.22
Eastern Asia,2018,99.1,Allarea,80.86,HYDROPOWER,216.9862,12.22
Eastern Asia,2018,100.0,Rural,0.0,MARINE,0.15665,12.22
Eastern Asia,2018,100.0,Urban,0.0,MARINE,0.15665,12.22
Eastern Asia,2018,99.1,Allarea,0.0,MARINE,0.15665,12.22
Eastern Asia,2018,100.0,Rural,102.58,MULTIPLE,120.7782456043956,12.22
Eastern Asia,2018,100.0,Urban,102.58,MULTIPLE,120.7782456043956,12.22
Eastern Asia,2018,99.1,Allarea,102.58,MULTIPLE,120.7782456043956,12.22
Eastern Asia,2018,100.0,Rural,102.22,SOLAR,146.93909,12.22
Eastern Asia,2018,100.0,Urban,102.22,SOLAR,146.93909,12.22
Eastern Asia,2018,99.1,Allarea,102.22,SOLAR,146.93909,12.22
Eastern Asia,2018,100.0,Rural,44.01,WIND,115.07676,12.22
Eastern Asia,2018,100.0,Urban,44.01,WIND,115.07676,12.22
Eastern Asia,2018,99.1,Allarea,44.01,WIND,115.07676,12.22
Eastern Asia,2019,99.2,Allarea,233.49,ALL,536.4349,12.93
Eastern Asia,2019,100.0,Urban,233.49,ALL,536.4349,12.93
Eastern Asia,2019,100.0,Rural,233.49,ALL,536.4349,12.93
Eastern Asia,2019,99.2,Allarea,152.52,BIOENERGY,14.28064,12.93
Eastern Asia,2019,100.0,Urban,152.52,BIOENERGY,14.28064,12.93
Eastern Asia,2019,100.0,Rural,152.52,BIOENERGY,14.28064,12.93
Eastern Asia,2019,99.2,Allarea,42.92,GEOTHERMAL,0.28999,12.93
Eastern Asia,2019,100.0,Urban,42.92,GEOTHERMAL,0.28999,12.93
Eastern Asia,2019,100.0,Rural,42.92,GEOTHERMAL,0.28999,12.93
Eastern Asia,2019,99.2,Allarea,0.0,HYDROPOWER,219.68095,12.93
Eastern Asia,2019,100.0,Urban,0.0,HYDROPOWER,219.68095,12.93
Eastern Asia,2019,100.0,Rural,0.0,HYDROPOWER,219.68095,12.93
Eastern Asia,2019,99.2,Allarea,2.16,MARINE,0.1568,12.93
Eastern Asia,2019,100.0,Urban,2.16,MARINE,0.1568,12.93
Eastern Asia,2019,100.0,Rural,2.16,MARINE,0.1568,12.93
Eastern Asia,2019,99.2,Allarea,24.23,MULTIPLE,120.7782456043956,12.93
Eastern Asia,2019,100.0,Urban,24.23,MULTIPLE,120.7782456043956,12.93
Eastern Asia,2019,100.0,Rural,24.23,MULTIPLE,120.7782456043956,12.93
Eastern Asia,2019,99.2,Allarea,11.57,SOLAR,171.86581,12.93
Eastern Asia,2019,100.0,Urban,11.57,SOLAR,171.86581,12.93
Eastern Asia,2019,100.0,Rural,11.57,SOLAR,171.86581,12.93
Eastern Asia,2019,99.2,Allarea,0.09,WIND,130.1607,12.93
Eastern Asia,2019,100.0,Urban,0.09,WIND,130.1607,12.93
Eastern Asia,2019,100.0,Rural,0.09,WIND,130.1607,12.93
Eastern Asia,2020,100.0,Rural,235.6,ALL,630.0011,13.61
Eastern Asia,2020,100.0,Urban,235.6,ALL,630.0011,13.61
Eastern Asia,2020,99.2,Allarea,235.6,ALL,630.0011,13.61
Eastern Asia,2020,100.0,Rural,57.32,BIOENERGY,18.98914,13.61
Eastern Asia,2020,100.0,Urban,57.32,BIOENERGY,18.98914,13.61
Eastern Asia,2020,99.2,Allarea,57.32,BIOENERGY,18.98914,13.61
Eastern Asia,2020,100.0,Rural,0.0,GEOTHERMAL,0.29311,13.61
Eastern Asia,2020,100.0,Urban,0.0,GEOTHERMAL,0.29311,13.61
Eastern Asia,2020,99.2,Allarea,0.0,GEOTHERMAL,0.29311,13.61
Eastern Asia,2020,100.0,Rural,0.0,HYDROPOWER,226.70021,13.61
Eastern Asia,2020,100.0,Urban,0.0,HYDROPOWER,226.70021,13.61
Eastern Asia,2020,99.2,Allarea,0.0,HYDROPOWER,226.70021,13.61
Eastern Asia,2020,100.0,Rural,0.0,MARINE,0.15684,13.61
Eastern Asia,2020,100.0,Urban,0.0,MARINE,0.15684,13.61
Eastern Asia,2020,99.2,Allarea,0.0,MARINE,0.15684,13.61
Eastern Asia,2020,100.0,Rural,54.27,MULTIPLE,120.7782456043956,13.61
Eastern Asia,2020,100.0,Urban,54.27,MULTIPLE,120.7782456043956,13.61
Eastern Asia,2020,99.2,Allarea,54.27,MULTIPLE,120.7782456043956,13.61
Eastern Asia,2020,100.0,Rural,97.08,SOLAR,210.0443,13.61
Eastern Asia,2020,100.0,Urban,97.08,SOLAR,210.0443,13.61
Eastern Asia,2020,99.2,Allarea,97.08,SOLAR,210.0443,13.61
Eastern Asia,2020,100.0,Rural,26.93,WIND,173.8175,13.61
Eastern Asia,2020,100.0,Urban,26.93,WIND,173.8175,13.61
Eastern Asia,2020,99.2,Allarea,26.93,WIND,173.8175,13.61
Eastern Asia,2021,99.2,Allarea,103.71,ALL,709.83841,13.95
Eastern Asia,2021,100.0,Urban,103.71,ALL,709.83841,13.95
Eastern Asia,2021,100.0,Rural,103.71,ALL,709.83841,13.95
Eastern Asia,2021,99.2,Allarea,82.39,BIOENERGY,22.55116,13.95
Eastern Asia,2021,100.0,Urban,82.39,BIOENERGY,22.55116,13.95
Eastern Asia,2021,100.0,Rural,82.39,BIOENERGY,22.55116,13.95
Eastern Asia,2021,99.2,Allarea,0.0,GEOTHERMAL,0.29555,13.95
Eastern Asia,2021,100.0,Urban,0.0,GEOTHERMAL,0.29555,13.95
Eastern Asia,2021,100.0,Rural,0.0,GEOTHERMAL,0.29555,13.95
Eastern Asia,2021,99.2,Allarea,0.0,HYDROPOWER,235.39928,13.95
Eastern Asia,2021,100.0,Urban,0.0,HYDROPOWER,235.39928,13.95
Eastern Asia,2021,100.0,Rural,0.0,HYDROPOWER,235.39928,13.95
Eastern Asia,2021,99.2,Allarea,0.0,MARINE,0.15679,13.95
Eastern Asia,2021,100.0,Urban,0.0,MARINE,0.15679,13.95
Eastern Asia,2021,100.0,Rural,0.0,MARINE,0.15679,13.95
Eastern Asia,2021,99.2,Allarea,19.0,MULTIPLE,120.7782456043956,13.95
Eastern Asia,2021,100.0,Urban,19.0,MULTIPLE,120.7782456043956,13.95
Eastern Asia,2021,100.0,Rural,19.0,MULTIPLE,120.7782456043956,13.95
Eastern Asia,2021,99.2,Allarea,2.32,SOLAR,249.30207,13.95
Eastern Asia,2021,100.0,Urban,2.32,SOLAR,249.30207,13.95
Eastern Asia,2021,100.0,Rural,2.32,SOLAR,249.30207,13.95
Eastern Asia,2021,99.2,Allarea,0.0,WIND,202.13356,13.95
Eastern Asia,2021,100.0,Urban,0.0,WIND,202.13356,13.95
Eastern Asia,2021,100.0,Rural,0.0,WIND,202.13356,13.95
Eastern Asia,2022,99.3,Allarea,55.69,ALL,801.61272,13.95
Eastern Asia,2022,100.0,Rural,55.69,ALL,801.61272,13.95
Eastern Asia,2022,100.0,Urban,55.69,ALL,801.61272,13.95
Eastern Asia,2022,99.3,Allarea,52.24,BIOENERGY,25.90674,13.95
Eastern Asia,2022,100.0,Rural,52.24,BIOENERGY,25.90674,13.95
Eastern Asia,2022,100.0,Urban,52.24,BIOENERGY,25.90674,13.95
Eastern Asia,2022,99.3,Allarea,0.0,GEOTHERMAL,0.26613,13.95
Eastern Asia,2022,100.0,Rural,0.0,GEOTHERMAL,0.26613,13.95
Eastern Asia,2022,100.0,Urban,0.0,GEOTHERMAL,0.26613,13.95
Eastern Asia,2022,99.3,Allarea,0.05,HYDROPOWER,243.4333,13.95
Eastern Asia,2022,100.0,Rural,0.05,HYDROPOWER,243.4333,13.95
Eastern Asia,2022,100.0,Urban,0.05,HYDROPOWER,243.4333,13.95
Eastern Asia,2022,99.3,Allarea,0.0,MARINE,0.15659,13.95
Eastern Asia,2022,100.0,Rural,0.0,MARINE,0.15659,13.95
Eastern Asia,2022,100.0,Urban,0.0,MARINE,0.15659,13.95
Eastern Asia,2022,99.3,Allarea,0.88,MULTIPLE,120.7782456043956,13.95
Eastern Asia,2022,100.0,Rural,0.88,MULTIPLE,120.7782456043956,13.95
Eastern Asia,2022,100.0,Urban,0.88,MULTIPLE,120.7782456043956,13.95
Eastern Asia,2022,99.3,Allarea,2.51,SOLAR,306.89838,13.95
Eastern Asia,2022,100.0,Rural,2.51,SOLAR,306.89838,13.95
Eastern Asia,2022,100.0,Urban,2.51,SOLAR,306.89838,13.95
Eastern Asia,2022,99.3,Allarea,0.0,WIND,224.95158,13.95
Eastern Asia,2022,100.0,Rural,0.0,WIND,224.95158,13.95
Eastern Asia,2022,100.0,Urban,0.0,WIND,224.95158,13.95
Europe,2010,99.7,Urban,542.29,ALL,502.65588,10.98
Europe,2010,99.5,Rural,542.29,ALL,502.65588,10.98
Europe,2010,99.6,Allarea,542.29,ALL,502.65588,10.98
Europe,2010,99.7,Urban,20.73,BIOENERGY,35.97326,10.98
Europe,2010,99.5,Rural,20.73,BIOENERGY,35.97326,10.98
Europe,2010,99.6,Allarea,20.73,BIOENERGY,35.97326,10.98
Europe,2010,99.7,Urban,0.0,GEOTHERMAL,1.92541,10.98
Europe,2010,99.5,Rural,0.0,GEOTHERMAL,1.92541,10.98
Europe,2010,99.6,Allarea,0.0,GEOTHERMAL,1.92541,10.98
Europe,2010,99.7,Urban,259.59,HYDROPOWER,307.23434,10.98
Europe,2010,99.5,Rural,259.59,HYDROPOWER,307.23434,10.98
Europe,2010,99.6,Allarea,259.59,HYDROPOWER,307.23434,10.98
Europe,2010,99.7,Urban,0.0,MARINE,0.30377,10.98
Europe,2010,99.5,Rural,0.0,MARINE,0.30377,10.98
Europe,2010,99.6,Allarea,0.0,MARINE,0.30377,10.98
Europe,2010,99.7,Urban,158.08,MULTIPLE,211.901119010989,10.98
Europe,2010,99.5,Rural,158.08,MULTIPLE,211.901119010989,10.98
Europe,2010,99.6,Allarea,158.08,MULTIPLE,211.901119010989,10.98
Europe,2010,99.7,Urban,0.0,SOLAR,41.92165,10.98
Europe,2010,99.5,Rural,0.0,SOLAR,41.92165,10.98
Europe,2010,99.6,Allarea,0.0,SOLAR,41.92165,10.98
Europe,2010,99.7,Urban,103.89,WIND,115.29745,10.98
Europe,2010,99.5,Rural,103.89,WIND,115.29745,10.98
Europe,2010,99.6,Allarea,103.89,WIND,115.29745,10.98
Europe,2011,99.5,Rural,289.38,ALL,554.69922,10.94
Europe,2011,99.7,Urban,289.38,ALL,554.69922,10.94
Europe,2011,99.6,Allarea,289.38,ALL,554.69922,10.94
Europe,2011,99.5,Rural,1.05,BIOENERGY,40.63534,10.94
Europe,2011,99.7,Urban,1.05,BIOENERGY,40.63534,10.94
Europe,2011,99.6,Allarea,1.05,BIOENERGY,40.63534,10.94
Europe,2011,99.5,Rural,0.0,GEOTHERMAL,2.06293,10.94
Europe,2011,99.7,Urban,0.0,GEOTHERMAL,2.06293,10.94
Europe,2011,99.6,Allarea,0.0,GEOTHERMAL,2.06293,10.94
Europe,2011,99.5,Rural,91.58,HYDROPOWER,309.17991,10.94
Europe,2011,99.7,Urban,91.58,HYDROPOWER,309.17991,10.94
Europe,2011,99.6,Allarea,91.58,HYDROPOWER,309.17991,10.94
Europe,2011,99.5,Rural,0.0,MARINE,0.30198,10.94
Europe,2011,99.7,Urban,0.0,MARINE,0.30198,10.94
Europe,2011,99.6,Allarea,0.0,MARINE,0.30198,10.94
Europe,2011,99.5,Rural,192.81,MULTIPLE,211.901119010989,10.94
Europe,2011,99.7,Urban,192.81,MULTIPLE,211.901119010989,10.94
Europe,2011,99.6,Allarea,192.81,MULTIPLE,211.901119010989,10.94
Europe,2011,99.5,Rural,3.94,SOLAR,74.21182,10.94
Europe,2011,99.7,Urban,3.94,SOLAR,74.21182,10.94
Europe,2011,99.6,Allarea,3.94,SOLAR,74.21182,10.94
Europe,2011,99.5,Rural,0.0,WIND,128.30724,10.94
Europe,2011,99.7,Urban,0.0,WIND,128.30724,10.94
Europe,2011,99.6,Allarea,0.0,WIND,128.30724,10.94
Europe,2012,99.8,Allarea,63.44,ALL,602.30915,11.9
Europe,2012,99.9,Urban,63.44,ALL,602.30915,11.9
Europe,2012,99.6,Rural,63.44,ALL,602.30915,11.9
Europe,2012,99.8,Allarea,4.05,BIOENERGY,42.63414,11.9
Europe,2012,99.9,Urban,4.05,BIOENERGY,42.63414,11.9
Europe,2012,99.6,Rural,4.05,BIOENERGY,42.63414,11.9
Europe,2012,99.8,Allarea,0.0,GEOTHERMAL,2.0709,11.9
Europe,2012,99.9,Urban,0.0,GEOTHERMAL,2.0709,11.9
Europe,2012,99.6,Rural,0.0,GEOTHERMAL,2.0709,11.9
Europe,2012,99.8,Allarea,30.84,HYDROPOWER,312.65943,11.9
Europe,2012,99.9,Urban,30.84,HYDROPOWER,312.65943,11.9
Europe,2012,99.6,Rural,30.84,HYDROPOWER,312.65943,11.9
Europe,2012,99.8,Allarea,0.0,MARINE,0.31037,11.9
Europe,2012,99.9,Urban,0.0,MARINE,0.31037,11.9
Europe,2012,99.6,Rural,0.0,MARINE,0.31037,11.9
Europe,2012,99.8,Allarea,0.46,MULTIPLE,211.901119010989,11.9
Europe,2012,99.9,Urban,0.46,MULTIPLE,211.901119010989,11.9
Europe,2012,99.6,Rural,0.46,MULTIPLE,211.901119010989,11.9
Europe,2012,99.8,Allarea,0.81,SOLAR,99.67664,11.9
Europe,2012,99.9,Urban,0.81,SOLAR,99.67664,11.9
Europe,2012,99.6,Rural,0.81,SOLAR,99.67664,11.9
Europe,2012,99.8,Allarea,27.27,WIND,144.95766,11.9
Europe,2012,99.9,Urban,27.27,WIND,144.95766,11.9
Europe,2012,99.6,Rural,27.27,WIND,144.95766,11.9
Europe,2013,99.6,Rural,291.57,ALL,634.77741,12.56
Europe,2013,99.9,Urban,291.57,ALL,634.77741,12.56
Europe,2013,99.8,Allarea,291.57,ALL,634.77741,12.56
Europe,2013,99.6,Rural,37.58,BIOENERGY,44.35908,12.56
Europe,2013,99.9,Urban,37.58,BIOENERGY,44.35908,12.56
Europe,2013,99.8,Allarea,37.58,BIOENERGY,44.35908,12.56
Europe,2013,99.6,Rural,0.19,GEOTHERMAL,2.082,12.56
Europe,2013,99.9,Urban,0.19,GEOTHERMAL,2.082,12.56
Europe,2013,99.8,Allarea,0.19,GEOTHERMAL,2.082,12.56
Europe,2013,99.6,Rural,93.91,HYDROPOWER,314.66536,12.56
Europe,2013,99.9,Urban,93.91,HYDROPOWER,314.66536,12.56
Europe,2013,99.8,Allarea,93.91,HYDROPOWER,314.66536,12.56
Europe,2013,99.6,Rural,0.0,MARINE,0.31012,12.56
Europe,2013,99.9,Urban,0.0,MARINE,0.31012,12.56
Europe,2013,99.8,Allarea,0.0,MARINE,0.31012,12.56
Europe,2013,99.6,Rural,159.54,MULTIPLE,211.901119010989,12.56
Europe,2013,99.9,Urban,159.54,MULTIPLE,211.901119010989,12.56
Europe,2013,99.8,Allarea,159.54,MULTIPLE,211.901119010989,12.56
Europe,2013,99.6,Rural,0.35,SOLAR,113.77811,12.56
Europe,2013,99.9,Urban,0.35,SOLAR,113.77811,12.56
Europe,2013,99.8,Allarea,0.35,SOLAR,113.77811,12.56
Europe,2013,99.6,Rural,0.0,WIND,159.58274,12.56
Europe,2013,99.9,Urban,0.0,WIND,159.58274,12.56
Europe,2013,99.8,Allarea,0.0,WIND,159.58274,12.56
Europe,2014,99.9,Allarea,397.25,ALL,663.43403,12.82
Europe,2014,99.9,Urban,397.25,ALL,663.43403,12.82
Europe,2014,99.7,Rural,397.25,ALL,663.43403,12.82
Europe,2014,99.9,Allarea,67.7,BIOENERGY,46.79598,12.82
Europe,2014,99.9,Urban,67.7,BIOENERGY,46.79598,12.82
Europe,2014,99.7,Rural,67.7,BIOENERGY,46.79598,12.82
Europe,2014,99.9,Allarea,0.43,GEOTHERMAL,2.13462,12.82
Europe,2014,99.9,Urban,0.43,GEOTHERMAL,2.13462,12.82
Europe,2014,99.7,Rural,0.43,GEOTHERMAL,2.13462,12.82
Europe,2014,99.9,Allarea,40.62,HYDROPOWER,315.66671,12.82
Europe,2014,99.9,Urban,40.62,HYDROPOWER,315.66671,12.82
Europe,2014,99.7,Rural,40.62,HYDROPOWER,315.66671,12.82
Europe,2014,99.9,Allarea,0.0,MARINE,0.31422,12.82
Europe,2014,99.9,Urban,0.0,MARINE,0.31422,12.82
Europe,2014,99.7,Rural,0.0,MARINE,0.31422,12.82
Europe,2014,99.9,Allarea,284.9,MULTIPLE,211.901119010989,12.82
Europe,2014,99.9,Urban,284.9,MULTIPLE,211.901119010989,12.82
Europe,2014,99.7,Rural,284.9,MULTIPLE,211.901119010989,12.82
Europe,2014,99.9,Allarea,0.03,SOLAR,122.91386,12.82
Europe,2014,99.9,Urban,0.03,SOLAR,122.91386,12.82
Europe,2014,99.7,Rural,0.03,SOLAR,122.91386,12.82
Europe,2014,99.9,Allarea,3.57,WIND,175.60864,12.82
Europe,2014,99.9,Urban,3.57,WIND,175.60864,12.82
Europe,2014,99.7,Rural,3.57,WIND,175.60864,12.82
Europe,2015,99.1,Rural,170.69,ALL,696.574,13.15
Europe,2015,99.0,Urban,170.69,ALL,696.574,13.15
Europe,2015,99.0,Allarea,170.69,ALL,696.574,13.15
Europe,2015,99.1,Rural,31.12,BIOENERGY,48.655,13.15
Europe,2015,99.0,Urban,31.12,BIOENERGY,48.655,13.15
Europe,2015,99.0,Allarea,31.12,BIOENERGY,48.655,13.15
Europe,2015,99.1,Rural,1.47,GEOTHERMAL,2.13115,13.15
Europe,2015,99.0,Urban,1.47,GEOTHERMAL,2.13115,13.15
Europe,2015,99.0,Allarea,1.47,GEOTHERMAL,2.13115,13.15
Europe,2015,99.1,Rural,26.59,HYDROPOWER,318.59428,13.15
Europe,2015,99.0,Urban,26.59,HYDROPOWER,318.59428,13.15
Europe,2015,99.0,Allarea,26.59,HYDROPOWER,318.59428,13.15
Europe,2015,99.1,Rural,0.0,MARINE,0.3128,13.15
Europe,2015,99.0,Urban,0.0,MARINE,0.3128,13.15
Europe,2015,99.0,Allarea,0.0,MARINE,0.3128,13.15
Europe,2015,99.1,Rural,89.76,MULTIPLE,211.901119010989,13.15
Europe,2015,99.0,Urban,89.76,MULTIPLE,211.901119010989,13.15
Europe,2015,99.0,Allarea,89.76,MULTIPLE,211.901119010989,13.15
Europe,2015,99.1,Rural,0.08,SOLAR,134.26404,13.15
Europe,2015,99.0,Urban,0.08,SOLAR,134.26404,13.15
Europe,2015,99.0,Allarea,0.08,SOLAR,134.26404,13.15
Europe,2015,99.1,Rural,21.67,WIND,192.61675,13.15
Europe,2015,99.0,Urban,21.67,WIND,192.61675,13.15
